date,state,fips,cases,deaths,Inpatient Beds Occupied Estimated,Count LL_inpatient beds occupied,Count UL_inpatient beds occupied,Percentage of Inpatient Beds Occupied Estimated,Percentage LL_inpatient beds occupied,Percentage UL_inpatient beds occupied,Total Inpatient Beds_x,Total LL_inpatient beds occupied,Total UL_inpatient beds occupied,geocoded_state_x,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL_occupied by COVID-19 patients,Count UL_occupied by COVID-19 patients,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL_occupied by COVID-19 patients,Percentage UL_occupied by COVID-19 patients,Total Inpatient Beds_y,Total LL_occupied by COVID-19 patients,Total UL_occupied by COVID-19 patients,geocoded_state_y,Staffed Adult ICU Beds Occupied Estimated,Count LL_ICU Beds Occupied,Count UL_ICU Beds Occupied,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL_ICU Beds Occupied,Percentage UL_ICU Beds Occupied,Total Staffed Adult ICU Beds,Total LL_ICU Beds Occupied,Total UL_ICU Beds Occupied,geocoded_state
2021-05-03,WI,55,662281,7567,7478,7462,7495,62.79,62.37,63.21,11910,11893,11927,POINT (-89.732969 44.639954),365,364,366,3.13,3.05,3.21,11910,11893,11927,POINT (-89.732969 44.639954),859,858,860,54.2,53.86,54.53,1585,1582,1588,POINT (-89.732969 44.639954)
2021-05-03,WY,56,58290,707,492,488,496,34.26,31.92,36.61,1436,1410,1462,POINT (-107.55145 42.999627),38,38,38,2.66,2.02,3.31,1436,1410,1462,POINT (-107.55145 42.999627),42,42,43,33.46,31.01,35.92,127,126,128,POINT (-107.55145 42.999627)
2021-05-04,AL,1,528784,10913,10316,10316,10316,73.9,73.9,73.9,13960,13960,13960,POINT (-86.844516 32.756889),426,426,426,3.05,3.05,3.05,13960,13960,13960,POINT (-86.844516 32.756889),1366,1366,1366,86.35,86.35,86.35,1582,1582,1582,POINT (-86.844516 32.756889)
2021-05-04,AK,2,67964,331,973,973,973,62.21,62.21,62.21,1564,1564,1564,POINT (-151.631889 63.631126),55,55,55,3.52,3.52,3.52,1564,1564,1564,POINT (-151.631889 63.631126),95,95,95,67.86,67.86,67.86,140,140,140,POINT (-151.631889 63.631126)
2021-05-04,AZ,4,865280,17355,9393,8979,9807,68.31,57.15,79.48,13750,13046,14453,POINT (-111.664616 34.293239),661,628,694,4.81,1.67,7.96,13750,13046,14453,POINT (-111.664616 34.293239),1047,977,1117,46.96,33.13,60.79,2230,2061,2398,POINT (-111.664616 34.293239)
2021-05-04,AR,5,336462,5752,5395,5395,5395,70.11,70.11,70.11,7695,7695,7695,POINT (-92.439162 34.899825),210,210,210,2.73,2.73,2.73,7695,7695,7695,POINT (-92.439162 34.899825),686,686,686,68.74,68.74,68.74,998,998,998,POINT (-92.439162 34.899825)
2021-05-04,CA,6,3748832,61996,43722,43453,43990,74.26,72.66,75.87,58872,58462,59283,POINT (-119.662127 37.211164),1877,1864,1890,3.19,2.83,3.54,58872,58462,59283,POINT (-119.662127 37.211164),4704,4667,4741,69.05,67.28,70.83,6812,6763,6861,POINT (-119.662127 37.211164)
2021-05-04,CO,8,518530,6456,6727,6557,6897,66.07,59.81,72.34,10181,9885,10477,POINT (-105.547832 38.998552),736,710,762,7.23,4.75,9.71,10181,9885,10477,POINT (-105.547832 38.998552),910,893,928,71.74,64.45,79.02,1269,1220,1318,POINT (-105.547832 38.998552)
2021-05-04,CT,9,340962,8117,6245,6245,6245,80.26,80.26,80.26,7781,7781,7781,POINT (-72.738288 41.575155),363,362,364,4.67,4.67,4.67,7781,7781,7781,POINT (-72.738288 41.575155),578,578,578,56.12,56.12,56.12,1030,1030,1030,POINT (-72.738288 41.575155)
2021-05-04,DE,10,105204,1626,1961,1961,1961,73.92,73.92,73.92,2653,2653,2653,POINT (-75.452394 38.994926),148,148,148,5.58,5.58,5.58,2653,2653,2653,POINT (-75.452394 38.994926),146,146,146,83.91,83.91,83.91,174,174,174,POINT (-75.452394 38.994926)
2021-05-04,DC,11,47986,1106,2134,2134,2134,77.8,77.8,77.8,2743,2743,2743,POINT (-77.016275 38.904785),167,167,167,6.09,6.09,6.09,2743,2743,2743,POINT (-77.016275 38.904785),265,265,265,80.79,80.79,80.79,328,328,328,POINT (-77.016275 38.904785)
2021-05-04,FL,12,2249527,35398,42282,42240,42324,80.4,80.08,80.71,52591,52515,52667,POINT (-82.420978 28.260731),3782,3780,3784,7.32,7.24,7.41,52591,52515,52667,POINT (-82.420978 28.260731),5177,5173,5181,80.25,79.47,81.03,6451,6423,6479,POINT (-82.420978 28.260731)
2021-05-04,GA,13,1080385,19614,15252,15020,15484,80.41,80.41,80.41,19297,19297,19297,POINT (-83.426574 32.638481),1346,1346,1346,6.98,6.98,6.98,19297,19297,19297,POINT (-83.426574 32.638481),2158,2158,2158,78.9,78.9,78.9,2735,2735,2735,POINT (-83.426574 32.638481)
2021-05-04,HI,15,33132,481,1715,1707,1723,69.26,68.24,70.29,2476,2466,2486,POINT (-157.854309 21.361013),72,72,72,2.91,2.77,3.05,2476,2466,2486,POINT (-157.854309 21.361013),147,147,147,67.43,67.43,67.43,218,218,218,POINT (-157.854309 21.361013)
2021-05-04,ID,16,188305,2054,1920,1912,1928,58.79,57.91,59.66,3266,3254,3278,POINT (-114.659366 44.389073),142,141,143,4.35,4.05,4.65,3266,3254,3278,POINT (-114.659366 44.389073),220,219,222,76.03,74.08,77.98,290,288,292,POINT (-114.659366 44.389073)
2021-05-04,IL,17,1347662,24410,20172,20124,20220,70.25,69.71,70.79,28716,28653,28779,POINT (-89.148632 40.124144),2075,2071,2079,7.23,7.06,7.39,28716,28653,28779,POINT (-89.148632 40.124144),2271,2267,2275,66.31,65.71,66.91,3425,3414,3436,POINT (-89.148632 40.124144)
2021-05-04,IN,18,727536,13363,11033,11033,11033,65.28,65.28,65.28,16900,16900,16900,POINT (-86.2818 39.919991),996,996,996,5.89,5.89,5.89,16900,16900,16900,POINT (-86.2818 39.919991),1491,1491,1491,68.43,68.43,68.43,2179,2179,2179,POINT (-86.2818 39.919991)
2021-05-04,IA,19,366126,5960,4846,4843,4848,63.32,63.32,63.32,7653,7653,7653,POINT (-93.500061 42.074659),236,236,236,3.12,3.12,3.12,7653,7653,7653,POINT (-93.500061 42.074659),475,475,475,71.11,71.11,71.11,668,668,668,POINT (-93.500061 42.074659)
2021-05-04,KS,20,311718,5029,4605,4598,4612,58.8,58.48,59.13,7831,7819,7843,POINT (-98.38018 38.484729),228,228,228,2.91,2.86,2.96,7831,7819,7843,POINT (-98.38018 38.484729),579,578,580,73.38,73.11,73.66,789,788,790,POINT (-98.38018 38.484729)
2021-05-04,KY,21,449464,6651,7188,7188,7188,58.43,58.43,58.43,12302,12302,12302,POINT (-85.290484 37.526683),438,437,439,3.56,3.56,3.56,12302,12302,12302,POINT (-85.290484 37.526683),1049,1048,1050,59.6,59.6,59.6,1760,1760,1760,POINT (-85.290484 37.526683)
2021-05-04,LA,22,460337,10405,8654,8652,8656,68.28,68.28,68.28,12674,12674,12674,POINT (-91.840238 30.921314),285,283,287,2.29,2.29,2.29,12674,12674,12674,POINT (-91.840238 30.921314),1085,1085,1085,61.26,61.26,61.26,1771,1771,1771,POINT (-91.840238 30.921314)
2021-05-04,ME,23,62509,790,2053,2053,2053,71.71,71.71,71.71,2863,2863,2863,POINT (-69.06137 45.117911),147,147,147,5.13,5.13,5.13,2863,2863,2863,POINT (-69.06137 45.117911),257,256,258,79.81,78.79,80.84,322,321,323,POINT (-69.06137 45.117911)
2021-05-04,MD,24,450201,8803,8239,8239,8239,84.02,84.02,84.02,9806,9806,9806,POINT (-76.687282 38.946466),1160,1160,1160,11.83,11.83,11.83,9806,9806,9806,POINT (-76.687282 38.946466),957,957,957,75.12,75.12,75.12,1274,1274,1274,POINT (-76.687282 38.946466)
2021-05-04,MA,25,692589,17644,13814,13814,13814,82.14,82.14,82.14,16818,16818,16818,POINT (-71.481104 42.151077),432,432,432,2.57,2.57,2.57,16818,16818,16818,POINT (-71.481104 42.151077),1036,1036,1036,74.86,74.86,74.86,1384,1384,1384,POINT (-71.481104 42.151077)
2021-05-04,MI,26,948029,19041,17054,17053,17055,82.26,82.26,82.26,20731,20731,20731,POINT (-85.730977 44.874798),2962,2959,2965,14.29,14.29,14.29,20731,20731,20731,POINT (-85.730977 44.874798),2195,2195,2195,84.04,84.04,84.04,2612,2612,2612,POINT (-85.730977 44.874798)
2021-05-04,MN,27,581428,7267,7625,7625,7625,78.04,78.04,78.04,9771,9771,9771,POINT (-94.198308 46.349153),688,687,689,7.04,7.04,7.04,9771,9771,9771,POINT (-94.198308 46.349153),720,720,720,76.76,76.76,76.76,938,938,938,POINT (-94.198308 46.349153)
2021-05-04,MS,28,312608,7221,5148,5140,5156,65.25,64.19,66.31,7890,7840,7940,POINT (-89.65344 32.713378),250,249,251,3.17,2.93,3.41,7890,7840,7940,POINT (-89.65344 32.713378),587,587,587,70.3,70.3,70.3,835,827,843,POINT (-89.65344 32.713378)
2021-05-04,MO,29,603560,9310,11129,10986,11272,77.58,74.47,80.68,14346,14172,14520,POINT (-92.477244 38.3675),793,779,807,5.53,4.51,6.55,14346,14172,14520,POINT (-92.477244 38.3675),1326,1310,1342,79.35,76.42,82.28,1671,1652,1690,POINT (-92.477244 38.3675)
2021-05-04,MT,30,109431,1577,1790,1790,1790,62.78,62.78,62.78,2851,2851,2851,POINT (-109.645127 47.033521),74,73,74,2.58,2.58,2.58,2851,2851,2851,POINT (-109.645127 47.033521),132,131,132,60.32,60.32,60.32,218,218,218,POINT (-109.645127 47.033521)
2021-05-04,NE,31,220481,2372,2741,2741,2741,68.53,68.53,68.53,4000,4000,4000,POINT (-99.810595 41.527099),152,151,152,3.86,3.86,3.86,4000,4000,4000,POINT (-99.810595 41.527099),386,386,386,69.05,69.05,69.05,559,559,559,POINT (-99.810595 41.527099)
2021-05-04,NV,32,316715,5480,5404,5404,5404,71.36,71.36,71.36,7573,7573,7573,POINT (-114.916992 39.283294),346,346,346,4.67,4.67,4.67,7573,7573,7573,POINT (-114.916992 39.283294),607,607,607,70.34,70.34,70.34,863,863,863,POINT (-114.916992 39.283294)
2021-05-04,NH,33,95714,1307,1975,1975,1975,71.15,71.15,71.15,2776,2776,2776,POINT (-71.57139 43.680429),87,87,87,3.13,3.13,3.13,2776,2776,2776,POINT (-71.57139 43.680429),168,167,169,59.57,59.57,59.57,282,282,282,POINT (-71.57139 43.680429)
2021-05-04,NJ,34,1001996,25658,14073,14073,14073,69.21,69.21,69.21,20333,20333,20333,POINT (-74.655514 40.110253),1380,1380,1380,6.79,6.79,6.79,20333,20333,20333,POINT (-74.655514 40.110253),1362,1362,1362,46.03,46.03,46.03,2959,2959,2959,POINT (-74.655514 40.110253)
2021-05-04,NM,35,198576,4085,2632,2632,2633,73.02,73.02,73.02,3605,3605,3605,POINT (-106.108388 34.421369),157,157,157,4.36,4.36,4.36,3605,3605,3605,POINT (-106.108388 34.421369),329,329,329,80.84,80.84,80.84,407,407,407,POINT (-106.108388 34.421369)
2021-05-04,NY,36,2057701,51949,35294,35278,35310,73.77,73.64,73.91,47841,47811,47871,POINT (-75.59655 42.921241),3027,3025,3029,6.33,6.28,6.37,47841,47811,47871,POINT (-75.59655 42.921241),3537,3535,3539,65.65,65.52,65.78,5388,5385,5391,POINT (-75.59655 42.921241)
2021-05-04,NC,37,982418,12723,16711,16711,16711,77.26,77.26,77.26,21629,21629,21629,POINT (-79.130883 35.52603),1024,1022,1025,4.76,4.76,4.76,21629,21629,21629,POINT (-79.130883 35.52603),1944,1940,1948,79.9,79.57,80.23,2433,2433,2433,POINT (-79.130883 35.52603)
2021-05-04,ND,38,107943,1525,1477,1477,1477,71.91,71.91,71.91,2054,2054,2054,POINT (-100.46931 47.446305),116,116,116,5.65,5.65,5.65,2054,2054,2054,POINT (-100.46931 47.446305),131,131,131,65.5,65.5,65.5,200,200,200,POINT (-100.46931 47.446305)
2021-05-04,OH,39,1077284,19344,21187,21187,21187,73.37,73.37,73.37,28875,28875,28875,POINT (-82.70936 40.415534),1592,1592,1592,5.53,5.53,5.53,28875,28875,28875,POINT (-82.70936 40.415534),2867,2867,2867,69.62,69.62,69.62,4118,4118,4118,POINT (-82.70936 40.415534)
2021-05-04,OK,40,449014,6788,6338,6312,6365,67.47,67.29,67.66,9394,9341,9447,POINT (-97.508297 35.583449),257,256,258,2.77,2.74,2.8,9394,9341,9447,POINT (-97.508297 35.583449),765,765,765,76.81,76.81,76.81,996,996,996,POINT (-97.508297 35.583449)
2021-05-04,OR,41,187611,2521,5001,4946,5057,73.39,70.69,76.08,6815,6739,6891,POINT (-120.605279 43.940449),420,419,421,6.16,5.59,6.73,6815,6739,6891,POINT (-120.605279 43.940449),520,517,524,65.28,63.83,66.72,797,792,802,POINT (-120.605279 43.940449)
2021-05-04,PA,42,1166208,26383,23871,23871,23871,82.63,82.63,82.63,28890,28890,28890,POINT (-77.838886 40.896694),2539,2537,2541,8.89,8.89,8.89,28890,28890,28890,POINT (-77.838886 40.896694),2935,2923,2947,82.39,81.34,83.44,3562,3521,3603,POINT (-77.838886 40.896694)
2021-05-04,RI,44,148929,2681,2065,2065,2065,91.05,91.05,91.05,2268,2268,2268,POINT (-71.534637 41.572574),168,168,168,7.41,7.41,7.41,2268,2268,2268,POINT (-71.534637 41.572574),134,134,134,89.93,89.93,89.93,149,149,149,POINT (-71.534637 41.572574)
2021-05-04,SC,45,581221,9524,7712,7712,7712,78.25,78.25,78.25,9855,9855,9855,POINT (-80.864614 33.878572),365,363,367,3.7,3.7,3.7,9855,9855,9855,POINT (-80.864614 33.878572),884,883,886,68.78,68.78,68.78,1286,1286,1286,POINT (-80.864614 33.878572)
2021-05-04,SD,46,122974,1973,1458,1458,1458,61.68,61.68,61.68,2364,2364,2364,POINT (-100.230491 44.43614),96,96,96,4.06,4.06,4.06,2364,2364,2364,POINT (-100.230491 44.43614),131,131,131,57.96,57.96,57.96,226,226,226,POINT (-100.230491 44.43614)
2021-05-04,TN,47,835281,12120,12329,12329,12329,69.86,69.86,69.86,17648,17648,17648,POINT (-86.343226 35.842998),836,830,843,4.85,4.85,4.85,17648,17648,17648,POINT (-86.343226 35.842998),1693,1693,1693,71.53,71.53,71.53,2367,2367,2367,POINT (-86.343226 35.842998)
2021-05-04,TX,48,2904178,50567,43618,43606,43630,72.8,72.71,72.88,59918,59894,59943,POINT (-99.317341 31.447238),3234,3229,3239,5.41,5.33,5.49,59918,59894,59943,POINT (-99.317341 31.447238),5496,5481,5510,84.35,83.66,85.04,6515,6498,6532,POINT (-99.317341 31.447238)
2021-05-04,UT,49,398564,2217,3055,3055,3055,57.45,57.45,57.45,5318,5318,5318,POINT (-111.678222 39.323779),160,160,160,3.01,3.01,3.01,5318,5318,5318,POINT (-111.678222 39.323779),365,365,365,59.06,59.06,59.06,618,618,618,POINT (-111.678222 39.323779)
2021-05-04,VT,50,23191,248,768,768,768,65.42,65.42,65.42,1174,1174,1174,POINT (-72.662695 44.075252),19,19,19,1.62,1.62,1.62,1174,1174,1174,POINT (-72.662695 44.075252),61,61,61,64.89,64.89,64.89,94,94,94,POINT (-72.662695 44.075252)
2021-05-04,VA,51,662696,10823,11810,11781,11839,73.08,72.47,73.69,16161,16119,16203,POINT (-78.666382 37.510861),834,833,836,5.16,5.03,5.3,16161,16119,16203,POINT (-78.666382 37.510861),1325,1322,1328,68.72,68.21,69.24,1928,1924,1932,POINT (-78.666382 37.510861)
2021-05-04,WA,53,410494,5575,8833,8833,8833,73.48,73.48,73.48,12021,12021,12021,POINT (-120.592492 47.411715),840,839,841,6.99,6.99,6.99,12021,12021,12021,POINT (-120.592492 47.411715),938,938,938,74.8,74.8,74.8,1254,1254,1254,POINT (-120.592492 47.411715)
2021-05-04,WV,54,154551,2695,3855,3855,3855,77.66,77.66,77.66,4964,4964,4964,POINT (-80.613729 38.642579),245,245,245,4.94,4.94,4.94,4964,4964,4964,POINT (-80.613729 38.642579),440,440,440,73.33,73.33,73.33,600,600,600,POINT (-80.613729 38.642579)
2021-05-04,WI,55,663105,7582,8047,7783,8311,67.53,60.7,74.35,11916,11614,12219,POINT (-89.732969 44.639954),372,365,379,3.19,2.04,4.34,11916,11614,12219,POINT (-89.732969 44.639954),928,893,964,58.69,51.83,65.55,1582,1545,1619,POINT (-89.732969 44.639954)
2021-05-04,WY,56,58367,710,622,619,626,43.35,43.35,43.35,1436,1436,1436,POINT (-107.55145 42.999627),38,37,38,2.63,2.63,2.63,1436,1436,1436,POINT (-107.55145 42.999627),55,55,55,41.67,41.67,41.67,132,132,132,POINT (-107.55145 42.999627)
2021-05-05,AL,1,529446,10930,10496,10496,10497,75.12,75.12,75.12,13973,13973,13973,POINT (-86.844516 32.756889),424,424,424,3.03,3.03,3.03,13973,13973,13973,POINT (-86.844516 32.756889),1375,1374,1376,86.86,86.86,86.86,1583,1583,1583,POINT (-86.844516 32.756889)
2021-05-05,AK,2,68112,331,987,987,987,65.67,65.67,65.67,1503,1503,1503,POINT (-151.631889 63.631126),50,50,50,3.33,3.33,3.33,1503,1503,1503,POINT (-151.631889 63.631126),92,92,92,67.15,67.15,67.15,137,137,137,POINT (-151.631889 63.631126)
2021-05-05,AZ,4,866022,17360,9878,9876,9879,69.64,69.53,69.75,14184,14175,14193,POINT (-111.664616 34.293239),617,615,618,4.35,4.24,4.47,14184,14175,14193,POINT (-111.664616 34.293239),1072,1071,1073,48.65,48.49,48.81,2204,2203,2204,POINT (-111.664616 34.293239)
2021-05-05,AR,5,336760,5754,5575,5575,5575,72.1,72.1,72.1,7732,7732,7732,POINT (-92.439162 34.899825),202,202,202,2.61,2.61,2.61,7732,7732,7732,POINT (-92.439162 34.899825),704,702,705,69.52,69.52,69.52,1012,1012,1012,POINT (-92.439162 34.899825)
2021-05-05,CA,6,3750919,62063,44954,44606,45301,75.67,73.61,77.74,59405,58869,59941,POINT (-119.662127 37.211164),1846,1828,1863,3.11,2.65,3.56,59405,58869,59941,POINT (-119.662127 37.211164),4796,4746,4845,70.11,67.76,72.46,6840,6774,6906,POINT (-119.662127 37.211164)
2021-05-05,CO,8,519693,6467,6849,6845,6853,67.47,67.32,67.62,10151,10144,10158,POINT (-105.547832 38.998552),730,730,731,7.2,7.15,7.24,10151,10144,10158,POINT (-105.547832 38.998552),914,912,915,71.99,71.74,72.23,1269,1269,1269,POINT (-105.547832 38.998552)
2021-05-05,CT,9,341571,8124,6378,6365,6391,81.84,81.29,82.4,7793,7775,7811,POINT (-72.738288 41.575155),373,370,376,4.79,4.46,5.12,7793,7775,7811,POINT (-72.738288 41.575155),592,592,592,57.48,57.48,57.48,1030,1030,1030,POINT (-72.738288 41.575155)
2021-05-05,DE,10,105401,1628,2049,2049,2049,76.68,76.68,76.68,2672,2672,2672,POINT (-75.452394 38.994926),143,143,143,5.35,5.35,5.35,2672,2672,2672,POINT (-75.452394 38.994926),145,145,145,83.33,83.33,83.33,174,174,174,POINT (-75.452394 38.994926)
2021-05-05,DC,11,48041,1109,2166,2166,2166,78.54,78.54,78.54,2758,2758,2758,POINT (-77.016275 38.904785),161,161,161,5.84,5.84,5.84,2758,2758,2758,POINT (-77.016275 38.904785),257,257,257,78.35,78.35,78.35,328,328,328,POINT (-77.016275 38.904785)
2021-05-05,FL,12,2253921,35477,42774,42723,42825,81.31,80.91,81.71,52606,52507,52705,POINT (-82.420978 28.260731),3645,3641,3649,7.06,6.94,7.17,52606,52507,52705,POINT (-82.420978 28.260731),5208,5178,5239,80.84,79.76,81.91,6443,6436,6450,POINT (-82.420978 28.260731)
2021-05-05,GA,13,1081398,19640,15609,15376,15842,82.12,81.84,82.4,19336,19316,19356,POINT (-83.426574 32.638481),1345,1345,1345,6.96,6.9,7.01,19336,19316,19356,POINT (-83.426574 32.638481),2168,2166,2170,79.47,79.27,79.67,2728,2726,2730,POINT (-83.426574 32.638481)
2021-05-05,HI,15,33186,482,1759,1748,1770,71.19,69.84,72.53,2471,2458,2484,POINT (-157.854309 21.361013),62,62,62,2.51,2.34,2.68,2471,2458,2484,POINT (-157.854309 21.361013),118,118,118,55.66,55.66,55.66,212,212,212,POINT (-157.854309 21.361013)
2021-05-05,ID,16,188518,2054,1962,1958,1966,60.35,59.81,60.89,3251,3242,3260,POINT (-114.659366 44.389073),136,135,136,4.17,4.05,4.28,3251,3242,3260,POINT (-114.659366 44.389073),207,207,207,68.54,68.46,68.62,302,302,302,POINT (-114.659366 44.389073)
2021-05-05,IL,17,1350094,24443,20748,20603,20893,72.0,70.17,73.84,28815,28577,29053,POINT (-89.148632 40.124144),2080,2063,2097,7.22,6.59,7.85,28815,28577,29053,POINT (-89.148632 40.124144),2331,2304,2358,68.02,65.35,70.69,3427,3389,3465,POINT (-89.148632 40.124144)
2021-05-05,IN,18,728677,13373,11192,11180,11204,66.21,65.84,66.57,16904,16871,16937,POINT (-86.2818 39.919991),970,969,972,5.74,5.62,5.86,16904,16871,16937,POINT (-86.2818 39.919991),1534,1533,1536,70.16,69.75,70.58,2187,2182,2192,POINT (-86.2818 39.919991)
2021-05-05,IA,19,366566,5962,4972,4972,4972,64.6,64.6,64.6,7697,7697,7697,POINT (-93.500061 42.074659),266,266,266,3.5,3.5,3.5,7697,7697,7697,POINT (-93.500061 42.074659),487,487,487,72.04,72.04,72.04,676,676,676,POINT (-93.500061 42.074659)
2021-05-05,KS,20,312200,5041,4682,4673,4691,59.77,59.33,60.21,7833,7816,7850,POINT (-98.38018 38.484729),224,224,225,2.87,2.77,2.97,7833,7816,7850,POINT (-98.38018 38.484729),590,589,592,74.65,74.21,75.09,791,790,792,POINT (-98.38018 38.484729)
2021-05-05,KY,21,450190,6658,7703,7688,7718,61.11,61.11,61.11,12606,12606,12606,POINT (-85.290484 37.526683),422,422,422,3.35,3.35,3.35,12606,12606,12606,POINT (-85.290484 37.526683),1054,1054,1054,59.89,59.89,59.89,1760,1760,1760,POINT (-85.290484 37.526683)
2021-05-05,LA,22,460803,10418,8798,8796,8799,69.05,69.05,69.05,12741,12741,12741,POINT (-91.840238 30.921314),295,295,295,2.35,2.35,2.35,12741,12741,12741,POINT (-91.840238 30.921314),1093,1092,1094,61.37,61.37,61.37,1781,1781,1781,POINT (-91.840238 30.921314)
2021-05-05,ME,23,62857,791,2074,2071,2077,72.24,71.49,72.99,2871,2859,2883,POINT (-69.06137 45.117911),160,160,160,5.57,5.33,5.81,2871,2859,2883,POINT (-69.06137 45.117911),259,259,259,80.69,79.88,81.49,321,320,322,POINT (-69.06137 45.117911)
2021-05-05,MD,24,450880,8813,8261,7783,8740,84.21,68.96,99.46,9811,9226,10395,POINT (-76.687282 38.946466),1120,1080,1161,11.42,6.72,16.12,9811,9226,10395,POINT (-76.687282 38.946466),928,874,982,73.26,60.0,86.52,1267,1201,1332,POINT (-76.687282 38.946466)
2021-05-05,MA,25,693608,17658,13960,13960,13960,82.83,82.83,82.83,16853,16853,16853,POINT (-71.481104 42.151077),412,409,416,2.45,2.45,2.45,16853,16853,16853,POINT (-71.481104 42.151077),1030,1030,1030,74.96,74.96,74.96,1374,1374,1374,POINT (-71.481104 42.151077)
2021-05-05,MI,26,951175,19087,17280,17034,17526,82.7,79.31,86.09,20894,20642,21146,POINT (-85.730977 44.874798),2892,2829,2955,13.84,11.98,15.7,20894,20642,21146,POINT (-85.730977 44.874798),2229,2207,2251,84.98,82.32,87.64,2623,2596,2650,POINT (-85.730977 44.874798)
2021-05-05,MN,27,582669,7284,7804,7804,7804,79.17,79.17,79.17,9857,9857,9857,POINT (-94.198308 46.349153),675,674,676,6.85,6.85,6.85,9857,9857,9857,POINT (-94.198308 46.349153),730,730,730,77.74,77.74,77.74,939,939,939,POINT (-94.198308 46.349153)
2021-05-05,MS,28,312712,7223,5113,5113,5113,64.8,64.8,64.8,7891,7891,7891,POINT (-89.65344 32.713378),247,247,247,3.13,3.13,3.13,7891,7891,7891,POINT (-89.65344 32.713378),596,596,596,71.72,71.72,71.72,831,831,831,POINT (-89.65344 32.713378)
2021-05-05,MO,29,604140,9319,11463,11450,11476,79.09,78.81,79.38,14493,14476,14510,POINT (-92.477244 38.3675),791,785,797,5.46,5.12,5.79,14493,14476,14510,POINT (-92.477244 38.3675),1331,1330,1332,80.18,80.05,80.31,1660,1660,1660,POINT (-92.477244 38.3675)
2021-05-05,MT,30,109572,1578,1833,1830,1836,64.29,64.29,64.29,2851,2851,2851,POINT (-109.645127 47.033521),69,69,69,2.42,2.42,2.42,2851,2851,2851,POINT (-109.645127 47.033521),141,141,141,64.68,64.68,64.68,218,218,218,POINT (-109.645127 47.033521)
2021-05-05,NE,31,220720,2372,2763,2763,2763,68.94,68.87,69.0,4008,4007,4009,POINT (-99.810595 41.527099),137,137,137,3.48,3.46,3.5,4008,4007,4009,POINT (-99.810595 41.527099),405,405,405,71.68,71.68,71.68,565,565,565,POINT (-99.810595 41.527099)
2021-05-05,NV,32,317088,5487,5407,5407,5407,71.42,71.42,71.42,7571,7571,7571,POINT (-114.916992 39.283294),329,329,329,4.44,4.44,4.44,7571,7571,7571,POINT (-114.916992 39.283294),622,622,622,71.91,71.91,71.91,865,865,865,POINT (-114.916992 39.283294)
2021-05-05,NH,33,95881,1308,1996,1996,1996,71.9,71.9,71.9,2776,2776,2776,POINT (-71.57139 43.680429),94,94,94,3.39,3.39,3.39,2776,2776,2776,POINT (-71.57139 43.680429),179,179,179,63.48,63.48,63.48,282,282,282,POINT (-71.57139 43.680429)
2021-05-05,NJ,34,1004525,25692,14264,14264,14264,69.96,69.96,69.96,20389,20389,20389,POINT (-74.655514 40.110253),1329,1329,1329,6.52,6.52,6.52,20389,20389,20389,POINT (-74.655514 40.110253),1360,1360,1360,45.91,45.91,45.91,2962,2962,2962,POINT (-74.655514 40.110253)
2021-05-05,NM,35,198781,4087,2659,2659,2659,73.88,73.88,73.88,3599,3599,3599,POINT (-106.108388 34.421369),161,161,161,4.47,4.47,4.47,3599,3599,3599,POINT (-106.108388 34.421369),320,320,320,78.82,78.82,78.82,406,406,406,POINT (-106.108388 34.421369)
2021-05-05,NY,36,2060075,52005,35496,35454,35539,74.22,73.89,74.55,47826,47753,47899,POINT (-75.59655 42.921241),2920,2917,2923,6.11,6.01,6.2,47826,47753,47899,POINT (-75.59655 42.921241),3534,3532,3536,65.6,65.43,65.77,5387,5383,5391,POINT (-75.59655 42.921241)
2021-05-05,NC,37,983840,12744,16779,16779,16779,77.52,77.52,77.52,21645,21645,21645,POINT (-79.130883 35.52603),1042,1042,1042,4.84,4.84,4.84,21645,21645,21645,POINT (-79.130883 35.52603),1945,1945,1945,80.17,80.17,80.17,2426,2426,2426,POINT (-79.130883 35.52603)
2021-05-05,ND,38,108112,1528,1481,1479,1483,71.82,71.32,72.33,2062,2057,2067,POINT (-100.46931 47.446305),115,115,116,5.59,5.41,5.78,2062,2057,2067,POINT (-100.46931 47.446305),127,127,127,63.5,63.5,63.5,200,200,200,POINT (-100.46931 47.446305)
